,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
69,AUDI A3,Sportback 1.5 TFSI COD EVO Design ed. S-T 110kW,2018,Alicante,19831,2018-03-01,24,Blanco,C,22900,33871.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.8,Berlina,5.0,5.0,Gasolina,1.4980000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,220.0,8.2,6.2,4.3,5.0,113.0,5000.0,Vendedor profesional,2020-10-21
70,AUDI Q5,35 TDI S line quattro-ultra S tronic 120kW,2019,Alicante,4738,2019-01-01,60,Blanco,C,43900,55199.0,4663.0,1893.0,1659.0,2.819,550/1.550,2.44,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,120.0,,400.0,211.0,9.1,6.0,5.1,5.4,146.0,7000.0,Vendedor profesional,2020-10-29
71,AUDI A4,2.0TDI S line edition 110kW,2019,Murcia,31152,2019-03-01,24,AZUL LUZ DE LUNA METALIZADO,C,31000,40487.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,106.0,4000.0,Vendedor profesional,2020-11-07
72,AUDI A7,Sportback 50 TDI quattro tiptronic 210kW,2019,Alicante,10,2019-04-01,60,Negro,ECO,75000,80073.0,4969.0,1908.0,1422.0,2.926,535/1.390,2.535,Coupe,5.0,4.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,8.0,210.0,,620.0,250.0,5.7,6.4,5.4,5.6,145.0,6300.0,Vendedor profesional,2020-09-29
73,AUDI A3,Sportback 1.6TDI Attraction S-Tronic 105,2015,Toledo,148900,2015-08-01,12,Negro,C,14900,27800.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.81,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,77.0,,250.0,195.0,10.7,4.8,3.4,3.9,102.0,5000.0,Vendedor profesional,2020-11-07
74,AUDI A4,40 TFSI S line S tronic140kW,2019,Álava,1000,2019-12-01,24,Gris Plata,C,36900,46912.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,140.0,,250.0,210.0,8.7,7.4,4.9,5.9,137.0,5400.0,Vendedor profesional,2020-10-23
76,AUDI A4,2.0TDI Sport edition 110kW,2017,Alicante,32000,2017-05-01,24,Gris Plata,C,23865,39325.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,106.0,4000.0,Vendedor profesional,2020-09-23
77,AUDI A3,Sedán 35 TFSI Design 110kW,2019,Barcelona,11300,2019-07-01,24,Gris,C,26400,33537.0,4458.0,1796.0,1416.0,2.637,425/0,1.79,Berlina,4.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,224.0,8.2,6.3,4.3,5.1,123.0,5000.0,Vendedor profesional,2020-11-06
78,AUDI Q2,2.0TDI Design edition quattro S-T 110kW,2018,Madrid,8000,2018-01-01,12,Gris,C,29990,36539.0,4191.0,1794.0,1508.0,2.6010000000000004,355/1.050,2.035,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo,Todo terreno tracción total permanente,Automática secuencial,7.0,110.0,,340.0,211.0,8.1,5.6,4.3,4.9,129.0,5500.0,Vendedor profesional,2020-11-04
79,AUDI Q3,2.0TDI 110kW,2015,Madrid,116625,2015-09-01,12,Blanco,C,19790,33227.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.4,117.0,6400.0,Vendedor profesional,2020-11-07
80,AUDI A4,Avant 2.0TDI Sport ed. quattro S-T 140kW,2016,Madrid,79000,2016-08-01,12,Plata,C,25995,49462.0,4726.0,1842.0,1427.0,2.82,480/965,2.145,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,140.0,,400.0,230.0,7.4,5.8,3.1,4.5,120.0,4000.0,Vendedor profesional,2020-11-03
81,AUDI A5,Sportback 2.0TDI S line edition 177,2013,Sevilla,67165,2013-12-01,12,Negro Metalizado,B,24450,43534.0,4712.0,1854.0,1391.0,2.81,480/0,2.045,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,130.0,,380.0,228.0,8.5,5.5,4.1,4.6,120.0,6300.0,Vendedor profesional,2020-10-09
82,AUDI A5,Sportback 40 TDI Sport S tronic 140kW,2019,Alicante,10,2019-05-01,60,Blanco,C,44500,51800.0,4733.0,1843.0,1386.0,2.824,480/0,2.115,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,235.0,7.9,4.9,3.8,4.5,117.0,5400.0,Vendedor profesional,2020-11-06
83,Turbo de geometría variable,2.0TDI,2005,Burgos,244000,2005-06-01,0,Azul,,4999,31610.0,4586.0,1772.0,1427.0,2.642,460/833,1.98,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,103.0,,320.0,212.0,9.7,7.8,4.5,5.7,151.0,7000.0,Vendedor profesional,2020-11-07
84,AUDI Q7,45 TDI Design quattro-ultra S tronic,2019,Huesca,26,2019-02-01,48,Gris,C,69800,75714.0,5052.0,1968.0,1741.0,2.9939999999999998,865/2.075,2.815,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,170.0,,500.0,229.0,7.1,7.1,6.2,6.5,172.0,8500.0,Vendedor profesional,2020-09-10
85,AUDI A3,Sportback 1.5 TFSI COD EVO Design ed. S-T 110kW,2018,Alicante,26300,2018-03-01,24,-,C,22900,33871.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.8,Berlina,5.0,5.0,Gasolina,1.4980000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,220.0,8.2,6.2,4.3,5.0,113.0,5000.0,Vendedor profesional,2020-10-21
86,AUDI A3,Sportback 1.4 TFSI Ambiente S-Tronic 122,2013,Barcelona,82000,2013-09-01,12,Blanco,C,14000,29472.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.785,Berlina,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Automática secuencial,7.0,90.0,,200.0,203.0,9.3,6.1,4.3,5.0,116.0,5000.0,Vendedor profesional,2020-10-29
87,AUDI A7,Sportback 50 TDI quattro tiptronic 210kW,2018,Madrid,60000,2018-06-01,12,Gris,ECO,55900,80073.0,4969.0,1908.0,1422.0,2.926,535/1.390,2.535,Coupe,5.0,4.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,8.0,210.0,,620.0,250.0,5.7,6.4,5.4,5.6,145.0,6300.0,Vendedor profesional,2020-11-05
88,AUDI A4,2.5TDI Multitronic,2006,Madrid,339000,2006-03-01,0,Azul,B,2990,37020.0,4586.0,1772.0,1427.0,2.642,460/833,2.08,Berlina,4.0,5.0,Diesel,2.496,6,Turbo,Tracción delantera,"Automática continua, secuencial",7.0,120.0,,350.0,219.0,8.9,9.1,5.5,6.8,186.0,7000.0,Vendedor profesional,2020-11-02
89,AUDI A3,Sportback 1.6TDI ultra Attraction,2015,Málaga,84900,2015-02-01,12,Negro Metalizado,C,15700,25970.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.8,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,3.9,3.1,3.3,88.0,5000.0,Vendedor profesional,2020-11-07
90,no link (0012),Spyder 5.2 FSI V10 quattro S-Tronic,2016,Valencia,2000,2016-09-01,12,Azul Ara efecto Cristal,C,124900,214689.0,4426.0,1940.0,1244.0,2.65,112/0,2.045,Roadster,2.0,2.0,Gasolina,5.204,10,no link (0012),Tracción total permanente,Automática secuencial,7.0,397.0,,540.0,318.0,3.6,17.0,8.7,11.7,277.0,8000.0,Vendedor profesional,2020-10-23
91,AUDI A3,Sportback 35 TDI S line S tronic 110kW,2019,Madrid,27539,2019-05-01,24,Glaciar,C,25390,36173.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.845,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,340.0,218.0,8.1,5.8,3.1,4.5,117.0,5000.0,Vendedor profesional,2020-10-19
92,AUDI A4,Avant 2.0TDI CD S line ed. Mult. 190,2015,Barcelona,49000,2015-04-01,12,Rojo,C,21500,41221.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.2,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,140.0,,400.0,222.0,8.3,5.4,4.3,4.7,124.0,6300.0,Vendedor profesional,2020-11-03
93,AUDI A5,Sportback 2.0 TFSI,2010,Pontevedra,113000,2010-01-01,12,Negro,C,13900,36270.0,4711.0,1854.0,1391.0,2.8089999999999997,480/0,2.075,Berlina,5.0,4.0,Gasolina,1.984,4,Turbo,Tracción delantera,Manual,6.0,132.0,,320.0,236.0,7.8,8.3,5.3,6.4,152.0,6500.0,Vendedor profesional,2020-11-06
94,AUDI Q5,3.0TDI quattro Ambition S-Tronic 245,2013,Ciudad Real,138705,2013-01-01,12,Negro,B,21900,60823.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,180.0,,580.0,225.0,6.5,7.1,6.0,6.4,169.0,7500.0,Vendedor profesional,2020-10-20
95,AUDI A3,Sportback 30 TFSI Design 85kW,2019,Madrid,7827,2019-03-01,24,Glaciar Metalizado,C,21890,30211.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.74,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,206.0,9.9,5.6,4.0,5.0,117.0,5000.0,Vendedor profesional,2020-10-17
96,AUDI A6 Allroad,3.0TDI Tiptronic DPF,2007,Barcelona,152000,2007-11-01,12,Negro,B,16900,61140.0,4934.0,1862.0,1519.0,2.833,565/1.660,2.51,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo,Todo terreno tracción total permanente,Automática secuencial,6.0,172.0,,450.0,230.0,7.8,11.9,7.1,8.9,232.0,8000.0,Vendedor profesional,2020-10-27
97,AUDI Q5,2.0TDI Advanced quattro-ultra S tronic 120kW,2017,Madrid,55786,2017-06-01,24,Florete Metalizado,C,29890,50451.0,4663.0,1893.0,1659.0,2.819,550/1.550,2.44,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,120.0,,400.0,211.0,8.9,5.4,4.8,5.0,132.0,7000.0,Vendedor profesional,2020-10-17
98,AUDI A3,Sportback 1.6TDI CD Attracted,2015,Albacete,146627,2015-12-01,12,Gris,C,12900,25675.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.8,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,200.0,10.7,4.7,3.6,3.8,99.0,5000.0,Vendedor profesional,2020-10-08
101,AUDI A3,Sportback 35 TDI S line S tronic 110kW,2019,Madrid,25742,2019-05-01,24,Tango Metalizado,C,25390,36173.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.845,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,340.0,218.0,8.1,5.8,3.1,4.5,117.0,5000.0,Vendedor profesional,2020-10-19
102,AUDI A6,RS6 Avant TFSI quattro Tiptronic,2020,Barcelona,900,2020-11-01,36,Negro,ECO,164900,140283.0,4995.0,1951.0,1460.0,2.929,565/1.680,2.74,Stationwagon,5.0,5.0,Gasolina,3.9960000000000004,8,Turbo,Tracción total permanente,Automática secuencial,8.0,441.0,,800.0,250.0,3.6,9.4,5.7,7.2,263.0,7300.0,Vendedor profesional,2020-11-06
103,AUDI A1,Sportback 1.0 TFSI Active Kit,2016,Barcelona,69763,2016-06-01,12,Gris,C,11999,21518.0,3973.0,1746.0,1422.0,2.469,270/920,1.58,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,5.0,70.0,,160.0,186.0,11.1,5.0,3.7,4.3,98.0,4500.0,Vendedor profesional,2020-11-06
104,AUDI Q7,3.0TDI ultra design Q. tiptronic 160kW,2018,Alicante,36000,2018-01-01,24,Marrón,C,43700,70894.0,5052.0,1968.0,1741.0,2.9939999999999998,890/2.075,2.765,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,8.0,160.0,,500.0,216.0,7.1,6.1,5.1,5.5,146.0,7500.0,Vendedor profesional,2020-11-06
105,AUDI Q3,2.0TDI Design edition 110kW,2016,Segovia,78000,2016-07-01,12,Negro,C,21000,34927.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.6,119.0,6400.0,Vendedor profesional,2020-11-07
111,AUDI A3,Sportback 30 TFSI Design 85kW,2019,Madrid,6481,2019-03-01,24,Florete,C,21890,30211.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.74,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,206.0,9.9,5.6,4.0,5.0,117.0,5000.0,Vendedor profesional,2020-10-17
112,AUDI Q5,2.0TDI CD quattro S Line Ed. 190,2015,Lleida,82500,2015-11-01,12,Azul,C,25900,49985.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.43,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Manual,6.0,140.0,,400.0,210.0,8.4,6.5,5.1,5.6,146.0,7500.0,Vendedor profesional,2020-11-07
113,AUDI A4,2.0TDI Advanced edition S tronic 110kW,2017,Madrid,94000,2017-08-01,12,Azul,C,21995,40887.0,4726.0,1842.0,1427.0,2.82,480/965,2.065,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,219.0,8.7,4.8,3.6,4.0,106.0,4000.0,Vendedor profesional,2020-11-05
114,AUDI A6,3.0TDI Advanced ed. quattro S-T 160kW,2016,Madrid,123080,2016-01-01,0,Gris,C,20990,59550.0,4933.0,1874.0,1455.0,2.912,530/995,2.375,Berlina,4.0,5.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,7.0,160.0,,500.0,244.0,6.6,5.9,4.6,5.3,138.0,7300.0,Vendedor profesional,2020-11-05
115,AUDI A4,Avant 2.0TDI DPF 136,2012,Barcelona,149000,2012-09-01,12,Negro,B,14900,35922.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.105,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,100.0,,320.0,208.0,9.6,5.3,3.9,4.4,116.0,6300.0,Vendedor profesional,2020-10-20
116,AUDI Q3,35 TFSI S line,2020,Asturias,140,2020-01-01,24,Gris,C,34300,42948.0,4484.0,1856.0,1616.0,2.68,530/1.525,1.985,Todo Terreno,5.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,211.0,9.6,6.6,4.9,6.1,132.0,6000.0,Vendedor profesional,2020-11-07
117,AUDI A3,Sportback 1.6TDI Design Edition 85kW,2019,Barcelona,21458,2019-03-01,24,Azul,C,21500,29979.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,85.0,,250.0,200.0,10.5,4.6,3.8,4.1,108.0,5000.0,Vendedor profesional,2020-11-07
118,AUDI Q2,30 TDI Sport S tronic 85kW,2019,Cantabria,23100,2019-04-01,60,Negro,C,25900,32786.0,4191.0,1794.0,1508.0,2.6010000000000004,405/1.050,1.87,Todo Terreno,5.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Automática secuencial,7.0,85.0,,250.0,197.0,10.3,5.4,4.2,4.7,122.0,5000.0,Vendedor profesional,2020-11-03
119,AUDI A4 Allroad,2.0TDI 170,2010,Valencia,149000,2010-05-01,12,Negro,B,13990,42410.0,4721.0,1841.0,1495.0,2.805,490/1.430,2.2,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Manual,6.0,125.0,,350.0,213.0,8.9,7.5,5.5,6.4,164.0,6400.0,Vendedor profesional,2020-10-26
120,AUDI Q3,2.0TDI Sport edition 110kW,2017,Lleida,24750,2017-05-01,12,Blanco,C,22800,34927.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.6,119.0,6400.0,Vendedor profesional,2020-11-07
121,AUDI A3,S3 2.0 TFSI quattro,2014,Barcelona,89000,2014-02-01,12,Blanco,C,26900,44099.0,4254.0,1777.0,1401.0,2.596,325/1.060,1.955,Berlina,3.0,5.0,Gasolina,1.984,4,Turbo,Tracción total permanente,Manual,6.0,221.0,,380.0,250.0,5.2,9.1,5.8,7.0,162.0,5500.0,Vendedor profesional,2020-10-22
122,AUDI A5,Coupé 3.0TDI quattro S-Tronic,2010,Madrid,129990,2010-04-01,12,Negro,B,19990,52600.0,4625.0,1854.0,1372.0,2.7510000000000003,455/0,2.16,Coupe,2.0,4.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,177.0,,500.0,250.0,6.1,8.3,5.7,6.6,174.0,6400.0,Vendedor profesional,2020-10-24
123,AUDI A3,Sedán 30 TDI 85kW,2019,Álava,14678,2019-05-01,24,Blanco,C,19700,28756.0,4458.0,1796.0,1416.0,2.637,425/0,1.815,Berlina,4.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,6.0,85.0,,250.0,206.0,9.7,4.5,3.4,4.4,115.0,5000.0,Vendedor profesional,2020-11-06
124,AUDI A4,Avant 2.0TDI Multitronic DPF,2007,Girona,172900,2007-07-01,12,Plata,B,7400,36340.0,4586.0,1772.0,1427.0,2.648,442/1.354,2.08,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,"Automática continua, secuencial",7.0,103.0,,320.0,201.0,10.2,7.7,4.7,5.8,165.0,7000.0,Vendedor profesional,2020-11-06
125,AUDI Q5,2.0 TFSI quattro Advanced Ed. Tip. 230,2016,Vizcaya,79000,2016-01-01,12,Gris Metalizado,C,25800,54537.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.38,Todo Terreno,5.0,5.0,Gasolina,1.984,4,Turbo,Todo terreno tracción total permanente,Automática secuencial,8.0,169.0,,350.0,222.0,7.1,8.5,6.5,7.2,168.0,7500.0,Vendedor profesional,2020-11-07
126,Turbo de geometría variable,3.6 FSI Ambition Tiptronic,2010,Madrid,65240,2010-04-01,12,Negro,C,19500,63845.0,5086.0,1983.0,1737.0,3.002,775/2.035,2.93,Todo Terreno,5.0,5.0,Gasolina,3.597,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,6.0,206.0,,360.0,225.0,8.5,16.9,9.3,12.1,289.0,10000.0,Vendedor profesional,2020-10-27
127,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Valencia,61617,2019-01-01,12,Negro,ECO,21200,42288.0,4762.0,1847.0,1428.0,2.82,460/0,2.035,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,270.0,210.0,8.9,7.1,4.6,5.5,127.0,5400.0,Vendedor profesional,2020-10-08
128,AUDI Q2,1.4 TFSI COD Design edition S tronic 110kW,2018,Madrid,42000,2018-05-01,12,Rojo,C,24995,33574.0,4191.0,1794.0,1508.0,2.6010000000000004,405/1.050,1.84,Todo Terreno,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,212.0,8.5,6.4,4.8,5.4,123.0,5000.0,Vendedor profesional,2020-11-06
129,AUDI A4,2.0TDI CD 150 S line edition,2015,Murcia,134771,2015-12-01,12,AZUL LUZ DE LUNA METALIZADO,C,17500,33844.0,4701.0,1826.0,1427.0,2.8080000000000003,480/962,2.09,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,216.0,9.2,5.3,3.8,4.7,120.0,6300.0,Vendedor profesional,2020-11-07
130,AUDI A3,Sportback 2.0TDI CD S line ed. 150,2016,Pontevedra,88380,2016-06-01,12,Azul,C,18990,29581.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.865,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,218.0,8.7,5.0,3.6,4.1,108.0,5000.0,Vendedor profesional,2020-10-16
131,AUDI A3,Sportback 30 TDI Design S tronic 85kW,2019,Madrid,5989,2019-03-01,24,Ibis,C,23390,32936.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.845,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,85.0,,250.0,200.0,10.5,4.2,3.8,4.0,104.0,5000.0,Vendedor profesional,2020-10-17
132,AUDI A8,S8 4.0 TFSI quattro Tiptronic,2016,Vizcaya,21447,2016-06-01,12,Negro,C,64500,136464.0,5147.0,1949.0,1458.0,2.9939999999999998,520/0,2.59,Berlina,4.0,5.0,Gasolina,3.9930000000000003,8,Turbo,Tracción total permanente,Automática secuencial,8.0,382.0,,650.0,250.0,4.1,13.2,7.2,9.4,216.0,8200.0,Vendedor profesional,2020-09-09
133,AUDI A1,1.6TDI Attraction 90,2013,Barcelona,105875,2013-08-01,12,Negro,B,8899,18530.0,3954.0,1740.0,1416.0,2.469,270/920,1.585,Berlina,3.0,4.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,66.0,,230.0,182.0,11.4,4.4,3.4,3.8,99.0,4500.0,Vendedor profesional,2020-11-06
134,AUDI A7,RS7 Sportback 4.0 TFSI performance Q. Tip.,2017,Pontevedra,23000,2017-05-01,12,Rojo Metalizado,C,79990,152571.0,5012.0,1911.0,1419.0,2.915,535/1.390,2.515,Coupe,5.0,4.0,Gasolina,3.9930000000000003,8,Turbo,Tracción total permanente,Automática secuencial,8.0,445.0,,700.0,250.0,3.7,13.3,7.3,9.5,221.0,7500.0,Vendedor profesional,2020-11-06
135,AUDI A3,Sportback 1.6TDI Design Edition S tronic 85kW,2018,Barcelona,29625,2018-01-01,24,Blanco Glaciar,C,19800,32272.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.845,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,85.0,,250.0,200.0,10.7,4.2,3.9,4.0,106.0,5000.0,Vendedor profesional,2020-11-06
137,AUDI Q5,SQ5 3.0TDI quattro Tiptronic 313,2014,Vizcaya,69878,2014-05-01,12,Blanco,C,34900,72289.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.585,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,8.0,230.0,,650.0,250.0,5.2,8.0,5.9,6.6,174.0,7500.0,Vendedor profesional,2020-11-07
138,AUDI A4,Avant 2.0TDI Sport ed. S tronic 110kW (4.75),2016,Madrid,150000,2016-08-01,12,S-TRONIC - NAVI - ASIENTOS DEPORTIVOS - FULL LED,C,16200,46452.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.7,3.1,4.6,121.0,4000.0,Vendedor profesional,2020-11-06
141,AUDI A7,SB 3.0BiTDI Black line quattro ed.Tip.,2017,Madrid,117000,2017-10-01,12,Plata,C,39990,83141.0,4974.0,1911.0,1420.0,2.9139999999999997,535/1.390,2.505,Coupe,5.0,4.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,8.0,235.0,,650.0,250.0,5.2,7.6,6.2,6.3,167.0,7300.0,Vendedor profesional,2020-11-05
142,AUDI A4,Avant 2.0TDI quattro DPF 170,2008,Cáceres,132294,2008-10-01,12,Negro,B,9800,39940.0,4703.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.165,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción total permanente,Manual,6.0,125.0,,350.0,220.0,8.6,7.9,5.2,6.2,162.0,6500.0,Vendedor profesional,2020-10-23
143,AUDI Q7,3.0TDI design quattro tiptronic 200kW,2015,Madrid,98420,2015-09-01,12,Gris Grafito (metalizado),C,37900,75054.0,5052.0,1968.0,1741.0,2.9939999999999998,890/2.075,2.765,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,8.0,200.0,,600.0,234.0,6.3,6.2,5.4,5.9,154.0,7500.0,Vendedor profesional,2020-11-05
144,AUDI A4,Avant 2.0TDI CD S line ed. Mult. 190,2014,Madrid,135000,2014-08-01,12,Gris,C,15800,41221.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.2,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,140.0,,400.0,222.0,8.3,5.4,4.3,4.7,124.0,6300.0,Vendedor profesional,2020-10-14
145,AUDI A3,Cabrio 1.4 TFSI S line edition,2015,Sevilla,28000,2015-04-01,12,Blanco,C,20800,35599.0,4238.0,1765.0,1424.0,2.5780000000000003,260/674,1.91,Convertible,2.0,4.0,Gasolina,1.39,4,Turbo,Tracción delantera,Manual,6.0,92.0,,200.0,200.0,10.7,7.4,5.2,6.0,139.0,5500.0,Vendedor profesional,2020-11-03
146,AUDI A3,2.0TDI Ambiente,2007,Valencia,172708,2007-01-01,12,Gris,B,6990,27390.0,4214.0,1765.0,1421.0,2.5780000000000003,350/1.080,1.89,Berlina,3.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,103.0,,320.0,207.0,9.5,7.2,4.6,5.5,146.0,5500.0,Vendedor profesional,2020-10-23
